VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_id
2,2016-03-10 07:16:46,2016-03-10 07:26:18,1,5.27,-73.97052001953125,40.75228118896485,1,N,-74.0087661743164,40.7041015625,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8,1643
2,2016-03-10 07:16:47,2016-03-10 07:27:49,1,1.77,-73.99090576171875,40.75526809692384,1,N,-73.9686050415039,40.7625732421875,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,1644
2,2016-03-10 07:16:47,2016-03-10 07:36:14,2,3.96,-73.99162292480467,40.75553131103516,1,N,-74.01396942138672,40.71377944946289,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,1645
2,2016-03-10 07:16:47,2016-03-10 07:36:29,1,8.57,-73.95913696289062,40.76999282836913,1,N,-74.01463317871094,40.71059799194336,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,1646
2,2016-03-10 07:16:47,2016-03-10 07:26:04,1,1.51,-74.00394439697266,40.707794189453125,1,N,-74.01412963867188,40.71217346191406,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1647
2,2016-03-10 07:16:47,2016-03-10 07:22:39,1,1.93,-73.98789978027342,40.76993560791016,1,N,-73.9763412475586,40.793216705322266,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1648
2,2016-03-10 07:16:47,2016-03-10 07:19:49,1,0.8,-73.9908676147461,40.7505111694336,1,N,-73.99251556396483,40.74294662475586,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,1649
2,2016-03-10 07:16:49,2016-03-10 07:32:04,2,4.23,-74.01502227783203,40.71620941162109,1,N,-73.98307037353516,40.76118087768555,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,1650
2,2016-03-10 07:16:49,2016-03-10 07:24:47,1,1.06,-73.9534683227539,40.767208099365234,1,N,-73.94973754882812,40.77949142456056,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,1651
2,2016-03-10 07:16:49,2016-03-10 07:26:23,1,2.72,-73.95368957519531,40.77098083496094,1,N,-73.97332763671875,40.74372100830078,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1652
2,2016-03-10 07:16:50,2016-03-10 07:31:42,6,2.99,-73.97406768798828,40.75413131713867,1,N,-74.00867462158203,40.731155395507805,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,1653
2,2016-03-10 07:16:50,2016-03-10 07:22:48,1,1.55,-73.99412536621094,40.74134063720703,1,N,-73.97814178466798,40.7557029724121,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1654
2,2016-03-10 07:16:50,2016-03-10 07:43:07,1,9.24,-73.98055267333984,40.74792098999024,1,N,-73.86473083496092,40.7703514099121,1,30.0,0.0,0.5,9.08,5.54,0.3,45.42,1655
2,2016-03-10 07:16:50,2016-03-10 07:46:03,2,11.54,-73.8638916015625,40.7696418762207,1,N,-73.97400665283203,40.75071334838867,2,33.5,0.0,0.5,0.0,5.54,0.3,39.84,1656
2,2016-03-10 07:16:51,2016-03-10 07:21:14,1,1.86,-73.96562957763672,40.75448989868164,1,N,-73.9400863647461,40.750198364257805,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,1657
2,2016-03-10 07:16:51,2016-03-10 07:25:56,5,1.26,-73.96249389648438,40.77329254150391,1,N,-73.94659423828125,40.77236557006836,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,1658
2,2016-03-10 07:16:51,2016-03-10 07:25:18,1,1.55,-73.97894287109375,40.78086853027344,1,N,-73.98383331298828,40.76176071166992,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1659
2,2016-03-10 07:16:52,2016-03-10 07:31:51,1,2.32,-73.95420837402342,40.77119064331056,1,N,-73.98355865478516,40.7605094909668,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,1660
2,2016-03-10 07:16:53,2016-03-10 07:27:41,2,2.27,-73.98107147216798,40.77922058105469,1,N,-73.97037506103516,40.75902938842773,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,1661
2,2016-03-10 07:16:53,2016-03-10 07:26:09,1,2.48,-73.96672821044923,40.79498672485352,1,N,-73.94009399414062,40.8055076599121,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3,1662
2,2016-03-10 07:16:53,2016-03-10 07:21:09,2,0.92,-73.96924591064453,40.78519821166992,1,N,-73.95641326904298,40.77815628051758,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,1663
2,2016-03-10 07:16:54,2016-03-10 07:23:20,5,1.19,-73.98085021972656,40.74187088012695,1,N,-73.97605895996092,40.75601959228516,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1664
2,2016-03-10 07:16:54,2016-03-10 07:32:20,5,1.54,-73.99932861328125,40.75453567504882,1,N,-73.97537231445312,40.74568939208984,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,1665
2,2016-03-10 07:16:55,2016-03-10 07:26:24,1,1.43,-73.99083709716798,40.75580978393555,1,N,-73.97299194335938,40.76290130615234,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,1666
2,2016-03-10 07:16:55,2016-03-10 07:24:21,1,0.68,-73.97675323486328,40.764869689941406,1,N,-73.97705841064453,40.75857162475586,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1667
2,2016-03-10 07:16:55,2016-03-10 07:25:11,1,1.16,-73.99310302734375,40.76206970214844,1,N,-73.98604583740233,40.75310516357422,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,1668
2,2016-03-10 07:16:58,2016-03-10 07:27:26,1,1.53,-73.94750213623048,40.77928161621094,1,N,-73.96910858154298,40.78525161743164,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1669
2,2016-03-10 07:16:58,2016-03-10 07:19:50,5,0.62,-73.99638366699219,40.68600463867188,1,N,-73.99244689941406,40.6940803527832,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1670
2,2016-03-10 07:16:58,2016-03-10 07:22:14,1,1.01,-73.95574188232422,40.77971649169922,1,N,-73.95155334472656,40.77001190185546,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1671
2,2016-03-10 07:16:59,2016-03-10 07:20:23,1,0.88,-73.96067047119139,40.77071380615234,1,N,-73.96861267089844,40.76157379150391,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,1672
2,2016-03-10 07:16:59,2016-03-10 07:39:22,5,5.55,-73.94937896728516,40.78104782104492,1,N,-74.00153350830078,40.74335861206056,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0,1673
2,2016-03-10 07:16:59,2016-03-10 07:23:39,1,1.3,-73.9819107055664,40.779544830322266,1,N,-73.98768615722656,40.762939453125,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1674
2,2016-03-10 07:16:59,2016-03-10 07:23:31,1,1.39,-73.96797180175781,40.8004264831543,1,N,-73.97941589355469,40.78354644775391,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1675
2,2016-03-10 07:17:00,2016-03-10 07:59:13,5,12.39,-73.98017120361328,40.68983840942384,1,N,-73.78877258300781,40.64147186279297,1,42.5,0.0,0.5,12.99,0.0,0.3,56.29,1676
2,2016-03-10 07:17:00,2016-03-10 07:20:42,1,0.72,-74.01702880859375,40.7150993347168,1,N,-74.01009368896483,40.721389770507805,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,1677
2,2016-03-10 07:17:00,2016-03-10 07:19:57,2,0.83,-73.99144744873048,40.7500457763672,1,N,-73.99563598632812,40.740188598632805,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62,1678
2,2016-03-10 07:17:00,2016-03-10 07:29:10,3,2.12,-74.00808715820312,40.73885345458984,1,N,-73.98332977294923,40.7558708190918,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8,1679
2,2016-03-10 07:17:01,2016-03-10 07:35:58,1,7.47,-73.9589614868164,40.777976989746094,1,N,-74.0071563720703,40.70572662353516,1,23.5,0.0,0.5,2.5,0.0,0.3,26.8,1680
2,2016-03-10 07:17:01,2016-03-10 07:23:23,1,2.04,-73.9617462158203,40.77997970581056,1,N,-73.98238372802734,40.76831817626953,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1681
2,2016-03-10 07:17:02,2016-03-10 07:41:10,2,5.24,-73.91310119628906,40.746089935302734,1,N,-73.98751068115233,40.7529296875,1,21.0,0.0,0.5,3.0,0.0,0.3,24.8,1682
2,2016-03-10 07:17:02,2016-03-10 07:38:47,1,5.3,-73.95387268066406,40.77501678466797,1,N,-74.00833892822266,40.74555587768555,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76,1683
2,2016-03-10 07:17:03,2016-03-10 07:28:37,1,1.5,-73.99053955078125,40.75642013549805,1,N,-73.96967315673827,40.75766372680664,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,1684
2,2016-03-10 07:17:03,2016-03-10 07:18:31,1,0.59,-74.0070571899414,40.744007110595696,1,N,-73.99973297119139,40.74488067626953,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1685
2,2016-03-10 07:17:03,2016-03-10 07:21:52,5,0.81,-73.97734832763672,40.75431823730469,1,N,-73.97859954833984,40.76273727416992,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,1686
2,2016-03-10 07:17:04,2016-03-10 07:30:33,6,3.08,-73.99138641357422,40.74983596801758,1,N,-73.96304321289062,40.77811050415039,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,1687
2,2016-03-10 07:17:05,2016-03-10 07:25:16,1,1.96,-73.99514007568358,40.739604949951165,1,N,-73.97758483886719,40.76365661621094,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8,1688
2,2016-03-10 07:17:05,2016-03-10 07:32:34,1,6.8,-73.77684020996092,40.64508056640625,1,N,-73.73849487304686,40.68707656860352,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8,1689
2,2016-03-10 07:17:06,2016-03-10 07:23:34,1,1.59,-73.98700714111328,40.756362915039055,1,N,-74.00436401367188,40.74141693115234,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14,1690
2,2016-03-10 07:17:06,2016-03-10 07:22:35,1,1.11,-73.99143981933594,40.74948120117188,1,N,-73.97846984863281,40.75754928588867,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1691
2,2016-03-10 07:17:07,2016-03-10 07:19:55,2,0.66,-73.98215484619139,40.731895446777344,1,N,-73.97672271728516,40.739200592041016,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62,1692
2,2016-03-10 07:17:07,2016-03-10 07:34:06,1,2.45,-73.97290802001953,40.75761032104492,1,N,-73.94596099853516,40.77756118774414,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,1693
2,2016-03-10 07:17:07,2016-03-10 07:23:31,1,1.21,-73.99031829833984,40.75666809082031,1,N,-73.97336578369139,40.75736618041992,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49,1694
2,2016-03-10 07:17:08,2016-03-10 07:32:03,2,3.87,-73.95011138916014,40.77202606201172,1,N,-73.98434448242188,40.74305725097656,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3,1695
2,2016-03-10 07:17:08,2016-03-10 07:33:22,1,6.82,-73.94920349121094,40.773391723632805,1,N,-74.009765625,40.70976257324219,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8,1696
2,2016-03-10 07:17:08,2016-03-10 07:34:57,1,2.73,-73.98375701904298,40.78076171875,1,N,-73.97482299804686,40.75357818603516,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,1697
2,2016-03-10 07:17:08,2016-03-10 07:28:42,1,1.65,-73.98921203613281,40.77352142333984,1,N,-73.96952819824217,40.76068115234375,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1698
2,2016-03-10 07:17:08,2016-03-10 07:21:10,2,0.63,-73.95626831054686,40.77163314819336,1,N,-73.96177673339844,40.7642059326172,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1699
2,2016-03-10 07:17:08,2016-03-10 07:24:56,1,1.61,-73.98996734619139,40.7566795349121,1,N,-73.96967315673827,40.7629508972168,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,1700
2,2016-03-10 07:17:09,2016-03-10 07:20:51,1,0.6,-73.98362731933594,40.74404144287109,1,N,-73.9806900024414,40.75080871582031,1,4.5,0.0,0.5,0.75,0.0,0.3,6.05,1701
2,2016-03-10 07:17:09,2016-03-10 07:47:57,1,6.06,-73.97747802734375,40.77946853637695,1,N,-74.01083374023438,40.709320068359375,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,1702
2,2016-03-10 07:17:09,2016-03-10 07:21:45,1,1.03,-73.98236083984375,40.77566146850586,1,N,-73.98680877685547,40.76264572143555,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,1703
2,2016-03-10 07:17:09,2016-03-10 07:21:34,1,0.91,-73.9638671875,40.76807022094727,1,N,-73.95491790771484,40.777679443359375,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1704
2,2016-03-10 07:17:09,2016-03-10 07:27:06,5,1.86,-73.99457550048828,40.75064849853516,1,N,-73.97258758544923,40.75886154174805,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,1705
2,2016-03-10 07:17:10,2016-03-10 07:27:38,3,1.67,-73.96404266357422,40.76549530029297,1,N,-73.95700073242188,40.76502990722656,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,1706
2,2016-03-10 07:17:10,2016-03-10 07:25:41,2,1.38,-73.99409484863281,40.75620269775391,1,N,-73.97721099853516,40.76019287109375,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1707
2,2016-03-10 07:17:11,2016-03-10 07:33:03,1,3.63,-74.005126953125,40.71902847290039,1,N,-73.97393798828125,40.756866455078125,1,14.0,0.0,0.5,1.85,0.0,0.3,16.65,1708
2,2016-03-10 07:17:11,2016-03-10 07:39:53,1,3.54,-73.97860717773438,40.78801345825195,1,N,-73.97804260253906,40.751930236816406,1,17.0,0.0,0.5,0.0,0.0,0.3,17.8,1709
2,2016-03-10 07:17:11,2016-03-10 07:28:50,1,1.65,-73.95970916748048,40.77085876464844,1,N,-73.9764404296875,40.75968170166016,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1710
2,2016-03-10 07:17:11,2016-03-10 07:26:47,1,1.69,-73.98185729980467,40.732288360595696,1,N,-73.9762191772461,40.75118637084961,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,1711
2,2016-03-10 07:17:12,2016-03-10 07:19:50,5,1.08,-73.98815155029298,40.743999481201165,1,N,-73.99539184570312,40.73062133789063,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,1712
2,2016-03-10 07:17:12,2016-03-10 07:27:18,2,1.92,-73.9920654296875,40.753860473632805,1,N,-73.96971130371094,40.76307678222656,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1713
2,2016-03-10 07:17:12,2016-03-10 07:24:59,1,1.69,-73.97305297851561,40.744178771972656,1,N,-73.95774841308594,40.76537322998047,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1714
2,2016-03-10 07:17:12,2016-03-10 07:41:12,1,10.06,-73.9717254638672,40.75628662109375,1,N,-73.88531494140625,40.77295303344727,1,30.0,0.0,0.5,7.27,5.54,0.3,43.61,1715
2,2016-03-10 07:17:13,2016-03-10 07:27:24,6,1.87,-73.99137878417967,40.7500114440918,1,N,-73.9706802368164,40.76459884643555,1,9.0,0.0,0.5,3.0,0.0,0.3,12.8,1716
2,2016-03-10 07:17:14,2016-03-10 07:23:19,3,1.65,-74.00808715820312,40.73074722290039,1,N,-73.99234008789062,40.74267578125,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1717
2,2016-03-10 07:17:14,2016-03-10 07:26:08,1,1.61,-73.95558166503906,40.77268600463867,1,N,-73.9720230102539,40.76108169555664,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1718
2,2016-03-10 07:17:15,2016-03-10 08:22:29,5,12.69,-73.79020690917967,40.64704132080078,1,N,-73.94215393066406,40.6701545715332,2,48.0,0.0,0.5,0.0,0.0,0.3,48.8,1719
2,2016-03-10 07:17:15,2016-03-10 07:23:45,1,0.93,-73.98876190185547,40.73680114746094,1,N,-73.98462677001953,40.74851989746094,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1720
2,2016-03-10 07:17:15,2016-03-10 07:29:17,2,2.9,-74.0012969970703,40.73115158081056,1,N,-73.97223663330078,40.76325988769531,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1721
2,2016-03-10 07:17:15,2016-03-10 07:22:54,5,1.16,-73.89237213134764,40.76876831054688,1,N,-73.91034698486328,40.77593994140625,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1722
2,2016-03-10 07:17:16,2016-03-10 07:23:43,2,0.88,-73.99079895019531,40.74941253662109,1,N,-74.00387573242188,40.75667190551758,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1723
2,2016-03-10 07:17:16,2016-03-10 07:28:15,1,2.4,-74.00787353515625,40.73244094848633,1,N,-73.98526763916014,40.760250091552734,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8,1724
2,2016-03-10 07:17:17,2016-03-10 07:25:01,2,1.12,-73.96083068847656,40.757469177246094,1,N,-73.9748764038086,40.7530517578125,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,1725
2,2016-03-10 07:17:17,2016-03-10 07:27:52,1,2.21,-73.9953842163086,40.73402786254882,1,N,-73.98271179199219,40.76006317138672,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,1726
2,2016-03-10 07:17:18,2016-03-10 07:22:49,1,1.03,-73.98088073730467,40.72964859008789,1,N,-73.99553680419923,40.73680877685546,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1727
2,2016-03-10 07:17:18,2016-03-10 07:28:03,6,1.35,-73.9749755859375,40.741798400878906,1,N,-73.99434661865233,40.75014114379882,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8,1728
2,2016-03-10 07:17:18,2016-03-10 07:30:21,1,2.68,-73.9822769165039,40.76244354248047,1,N,-74.00669860839844,40.73062515258789,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1729
2,2016-03-10 07:17:19,2016-03-10 07:29:03,2,1.8,-73.98191833496092,40.736770629882805,1,N,-73.96865844726561,40.75854110717773,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3,1730
2,2016-03-10 07:17:19,2016-03-10 07:21:27,1,1.34,-73.97579956054686,40.78540802001953,1,N,-73.96275329589844,40.79913330078125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1731
2,2016-03-10 07:17:19,2016-03-10 07:33:48,1,3.78,-74.00882720947266,40.71353149414063,1,N,-73.9774398803711,40.76034164428711,1,15.0,0.0,0.5,1.5,0.0,0.3,17.3,1732
2,2016-03-10 07:17:19,2016-03-10 07:28:32,2,1.33,-73.99004364013672,40.756568908691406,1,N,-73.98158264160156,40.7481803894043,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1733
2,2016-03-10 07:17:20,2016-03-10 07:21:42,5,1.11,-73.95916748046875,40.78099822998047,1,N,-73.97126770019531,40.79019165039063,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,1734
2,2016-03-10 07:17:20,2016-03-10 07:27:29,1,2.16,-73.99407196044923,40.73134994506836,1,N,-73.9754180908203,40.755348205566406,1,10.0,0.0,0.5,1.62,0.0,0.3,12.42,1735
2,2016-03-10 07:17:20,2016-03-10 07:30:46,1,1.96,-73.98209381103516,40.76844024658203,1,N,-73.98721313476561,40.75117111206056,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1736
2,2016-03-10 07:17:20,2016-03-10 07:29:02,1,2.26,-73.97959899902342,40.74930953979492,1,N,-73.9568099975586,40.7713737487793,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0,1737
2,2016-03-10 07:17:21,2016-03-10 07:21:11,1,0.66,-73.9482192993164,40.77819061279297,1,N,-73.95053100585938,40.78485870361328,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,1738
2,2016-03-10 07:17:21,2016-03-10 07:27:06,4,2.11,-73.96623992919923,40.76556015014648,1,N,-73.97496795654298,40.741661071777344,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,1739
2,2016-03-10 07:17:21,2016-03-10 07:21:19,1,0.49,-73.976806640625,40.75587844848633,1,N,-73.98287200927734,40.76036071777344,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,1740
2,2016-03-10 07:17:21,2016-03-10 07:36:37,1,2.92,-73.95301818847656,40.78084182739258,1,N,-73.98500061035155,40.75603866577149,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,1741
2,2016-03-10 07:17:21,2016-03-10 07:32:26,6,2.74,-73.98152160644531,40.732723236083984,1,N,-73.97869110107422,40.761837005615234,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,1742
2,2016-03-10 07:17:22,2016-03-10 07:35:08,1,3.79,-73.99226379394531,40.75912857055664,1,N,-74.01377105712889,40.71493911743164,1,15.5,0.0,0.5,1.3,0.0,0.3,17.6,1743
2,2016-03-10 07:17:22,2016-03-10 07:23:27,1,1.71,-73.98828887939453,40.769378662109375,1,N,-73.97193145751953,40.79190826416016,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,1744
2,2016-03-10 07:17:23,2016-03-10 07:45:43,2,8.89,-73.86341094970702,40.76980972290039,1,N,-73.97438049316406,40.751289367675774,1,27.0,0.0,0.5,6.67,5.54,0.3,40.01,1745
2,2016-03-10 07:17:23,2016-03-10 07:22:17,2,0.86,-73.95671844482422,40.77117919921875,1,N,-73.96407318115233,40.76045989990234,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1746
2,2016-03-10 07:17:24,2016-03-10 07:30:07,5,1.71,-73.97354125976561,40.74843978881836,1,N,-73.9991683959961,40.75465774536133,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3,1747
2,2016-03-10 07:17:24,2016-03-10 07:25:40,5,0.92,-73.99012756347656,40.75629425048828,1,N,-73.97727966308595,40.75550079345703,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,1748
2,2016-03-10 07:17:24,2016-03-10 07:19:57,2,0.82,-73.99320220947266,40.72962188720703,1,N,-74.00328826904298,40.724098205566406,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,1749
2,2016-03-10 07:17:25,2016-03-10 07:34:31,1,5.0,-73.94743347167967,40.83087158203125,1,N,-73.98490142822266,40.77412796020508,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3,1750
2,2016-03-10 07:17:26,2016-03-10 07:41:00,1,9.67,-73.98812103271484,40.72266006469727,1,N,-73.87261962890625,40.77434158325195,1,29.0,0.0,0.5,3.0,0.0,0.3,32.8,1751
2,2016-03-10 07:17:26,2016-03-10 07:31:08,1,3.11,-73.989501953125,40.720611572265625,1,N,-73.96793365478516,40.75952911376953,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,1752
2,2016-03-10 07:17:26,2016-03-10 07:24:43,1,1.41,-73.968017578125,40.80052185058594,1,N,-73.98050689697266,40.78314208984375,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1753
2,2016-03-10 07:17:26,2016-03-10 07:30:54,3,2.94,-73.9879379272461,40.779258728027344,1,N,-74.00840759277344,40.74533081054688,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,1754
2,2016-03-10 07:17:27,2016-03-10 07:22:59,1,1.0,-73.99407196044923,40.75127410888672,1,N,-73.9798355102539,40.749786376953125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1755
2,2016-03-10 07:17:27,2016-03-10 07:27:04,2,1.5,-73.964111328125,40.757110595703125,1,N,-73.98226165771484,40.767681121826165,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,1756
2,2016-03-10 07:17:27,2016-03-10 07:27:18,1,2.06,-73.9918212890625,40.730018615722656,1,N,-73.97528076171875,40.754837036132805,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,1757
2,2016-03-10 07:17:27,2016-03-10 07:40:27,1,7.73,-73.98560333251953,40.735328674316406,1,N,-73.93630981445312,40.81719970703125,1,24.5,0.0,0.5,6.32,0.0,0.3,31.62,1758
2,2016-03-10 07:17:28,2016-03-10 07:23:55,6,0.96,-73.94954681396483,40.776679992675774,1,N,-73.95475006103516,40.76559829711913,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,1759
2,2016-03-10 07:17:28,2016-03-10 07:22:44,1,1.1,-73.97609710693358,40.744537353515625,1,N,-73.97760009765625,40.751861572265625,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1760
2,2016-03-10 07:17:28,2016-03-10 07:20:18,1,0.37,-73.97805023193358,40.75246810913086,1,N,-73.986328125,40.75564956665039,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1761
2,2016-03-10 07:17:30,2016-03-10 07:24:14,1,0.95,-73.9902801513672,40.73151016235352,1,N,-74.00299072265625,40.73918151855469,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,1762
2,2016-03-10 07:17:31,2016-03-10 07:29:46,1,2.75,-73.95089721679686,40.77922058105469,1,N,-73.98169708251953,40.767459869384766,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,1763
2,2016-03-10 07:17:31,2016-03-10 07:28:22,5,2.37,-73.97290802001953,40.78572082519531,1,N,-73.97942352294923,40.75801849365234,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3,1764
2,2016-03-10 07:17:31,2016-03-10 07:32:18,1,7.21,-73.9502410888672,40.7755012512207,1,N,-74.01127624511719,40.70220947265625,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,1765
2,2016-03-10 07:17:32,2016-03-10 07:37:03,3,3.16,-73.95072174072266,40.77951049804688,1,N,-73.9848403930664,40.77164077758789,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8,1766
2,2016-03-10 07:17:32,2016-03-10 07:19:44,1,0.61,-73.9758071899414,40.76021957397461,1,N,-73.97754669189453,40.753520965576165,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1767
2,2016-03-10 07:17:32,2016-03-10 07:27:03,3,1.5,-73.96537017822266,40.75534057617188,1,N,-73.95140838623048,40.7740592956543,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,1768
2,2016-03-10 07:17:33,2016-03-10 07:35:40,1,3.63,-73.97506713867188,40.752628326416016,1,N,-74.01190185546875,40.71493148803711,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8,1769
2,2016-03-10 07:17:33,2016-03-10 07:31:26,1,2.21,-73.94440460205078,40.77994537353516,1,N,-73.93668365478516,40.80410385131836,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,1770
2,2016-03-10 07:17:33,2016-03-10 07:25:51,1,1.54,-73.98123168945312,40.76430892944336,1,N,-73.9775390625,40.781108856201165,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,1771
2,2016-03-10 07:17:33,2016-03-10 07:24:10,5,1.18,-73.99146270751953,40.74990081787109,1,N,-73.97704315185547,40.75539016723633,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49,1772
2,2016-03-10 07:17:33,2016-03-10 07:30:12,5,2.59,-73.98101043701173,40.730770111083984,1,N,-73.99044036865233,40.75640106201172,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8,1773
2,2016-03-10 07:17:34,2016-03-10 07:35:40,2,4.48,-74.01583099365233,40.71142959594727,1,N,-73.98522186279298,40.76190185546875,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16,1774
